,Entity,Code,Day,stay_home_requirements
80005,India,IND,2020-11-30,2
80006,India,IND,2020-12-01,2
80007,India,IND,2020-12-02,2
80008,India,IND,2020-12-03,2
80009,India,IND,2020-12-04,2
80010,India,IND,2020-12-05,2
80011,India,IND,2020-12-06,2
80012,India,IND,2020-12-07,2
80013,India,IND,2020-12-08,2
80014,India,IND,2020-12-09,2
80015,India,IND,2020-12-10,2
80016,India,IND,2020-12-11,2
80017,India,IND,2020-12-12,2
80018,India,IND,2020-12-13,2
80019,India,IND,2020-12-14,2
80020,India,IND,2020-12-15,2
80021,India,IND,2020-12-16,2
80022,India,IND,2020-12-17,2
80023,India,IND,2020-12-18,2
80024,India,IND,2020-12-19,2
80025,India,IND,2020-12-20,2
80026,India,IND,2020-12-21,2
80027,India,IND,2020-12-22,2
80028,India,IND,2020-12-23,2
80029,India,IND,2020-12-24,2
80030,India,IND,2020-12-25,2
80031,India,IND,2020-12-26,2
80032,India,IND,2020-12-27,2
80033,India,IND,2020-12-28,2
80034,India,IND,2020-12-29,2
80035,India,IND,2020-12-30,2
80036,India,IND,2020-12-31,2
80037,India,IND,2021-01-01,2
80038,India,IND,2021-01-02,2
80039,India,IND,2021-01-03,2
80040,India,IND,2021-01-04,2
80041,India,IND,2021-01-05,2
80042,India,IND,2021-01-06,2
80043,India,IND,2021-01-07,2
80044,India,IND,2021-01-08,2
80045,India,IND,2021-01-09,2
80046,India,IND,2021-01-10,2
80047,India,IND,2021-01-11,2
80048,India,IND,2021-01-12,2
80049,India,IND,2021-01-13,2
80050,India,IND,2021-01-14,2
80051,India,IND,2021-01-15,2
80052,India,IND,2021-01-16,2
80053,India,IND,2021-01-17,2
80054,India,IND,2021-01-18,2
80055,India,IND,2021-01-19,2
80056,India,IND,2021-01-20,2
80057,India,IND,2021-01-21,2
80058,India,IND,2021-01-22,2
80059,India,IND,2021-01-23,2
80060,India,IND,2021-01-24,2
80061,India,IND,2021-01-25,2
80062,India,IND,2021-01-26,3
80063,India,IND,2021-01-27,3
80064,India,IND,2021-01-28,3
80065,India,IND,2021-01-29,3
80066,India,IND,2021-01-30,3
80067,India,IND,2021-01-31,3
80068,India,IND,2021-02-01,3
80069,India,IND,2021-02-02,3
80070,India,IND,2021-02-03,3
80071,India,IND,2021-02-04,3
80072,India,IND,2021-02-05,3
80073,India,IND,2021-02-06,3
80074,India,IND,2021-02-07,3
80075,India,IND,2021-02-08,3
80076,India,IND,2021-02-09,3
80077,India,IND,2021-02-10,3
80078,India,IND,2021-02-11,3
80079,India,IND,2021-02-12,3
80080,India,IND,2021-02-13,3
80081,India,IND,2021-02-14,3
80082,India,IND,2021-02-15,3
80083,India,IND,2021-02-16,3
80084,India,IND,2021-02-17,3
80085,India,IND,2021-02-18,3
80086,India,IND,2021-02-19,3
80087,India,IND,2021-02-20,3
80088,India,IND,2021-02-21,3
80089,India,IND,2021-02-22,3
80090,India,IND,2021-02-23,3
80091,India,IND,2021-02-24,3
80092,India,IND,2021-02-25,3
80093,India,IND,2021-02-26,3
80094,India,IND,2021-02-27,3
80095,India,IND,2021-02-28,3
80096,India,IND,2021-03-01,3
80097,India,IND,2021-03-02,3
80098,India,IND,2021-03-03,3
80099,India,IND,2021-03-04,3
80100,India,IND,2021-03-05,3
80101,India,IND,2021-03-06,3
80102,India,IND,2021-03-07,3
80103,India,IND,2021-03-08,3
80104,India,IND,2021-03-09,3
80105,India,IND,2021-03-10,3
80106,India,IND,2021-03-11,3
80107,India,IND,2021-03-12,3
80108,India,IND,2021-03-13,3
80109,India,IND,2021-03-14,3
80110,India,IND,2021-03-15,3
80111,India,IND,2021-03-16,3
80112,India,IND,2021-03-17,3
80113,India,IND,2021-03-18,3
80114,India,IND,2021-03-19,3
80115,India,IND,2021-03-20,3
80116,India,IND,2021-03-21,3
80117,India,IND,2021-03-22,3
80118,India,IND,2021-03-23,3
80119,India,IND,2021-03-24,3
80120,India,IND,2021-03-25,3
80121,India,IND,2021-03-26,3
80122,India,IND,2021-03-27,3
80123,India,IND,2021-03-28,3
80124,India,IND,2021-03-29,3
80125,India,IND,2021-03-30,3
80126,India,IND,2021-03-31,3
80127,India,IND,2021-04-01,3
80128,India,IND,2021-04-02,3
80129,India,IND,2021-04-03,3
80130,India,IND,2021-04-04,3
80131,India,IND,2021-04-05,3
80132,India,IND,2021-04-06,3
80133,India,IND,2021-04-07,3
80134,India,IND,2021-04-08,3
80135,India,IND,2021-04-09,3
80136,India,IND,2021-04-10,3
80137,India,IND,2021-04-11,3
80138,India,IND,2021-04-12,3
80139,India,IND,2021-04-13,3
80140,India,IND,2021-04-14,3
80141,India,IND,2021-04-15,3
80142,India,IND,2021-04-16,3
80143,India,IND,2021-04-17,3
80144,India,IND,2021-04-18,3
80145,India,IND,2021-04-19,3
80146,India,IND,2021-04-20,3
80147,India,IND,2021-04-21,3
80148,India,IND,2021-04-22,3
80149,India,IND,2021-04-23,3
80150,India,IND,2021-04-24,3
80151,India,IND,2021-04-25,3
80152,India,IND,2021-04-26,3
80153,India,IND,2021-04-27,3
80154,India,IND,2021-04-28,3
80155,India,IND,2021-04-29,3
80156,India,IND,2021-04-30,3
80157,India,IND,2021-05-01,3
80158,India,IND,2021-05-02,3
80159,India,IND,2021-05-03,3
80160,India,IND,2021-05-04,3
80161,India,IND,2021-05-05,3
80162,India,IND,2021-05-06,3
80163,India,IND,2021-05-07,3
80164,India,IND,2021-05-08,3
80165,India,IND,2021-05-09,3
80166,India,IND,2021-05-10,3
80167,India,IND,2021-05-11,3
80168,India,IND,2021-05-12,3
80169,India,IND,2021-05-13,3
80170,India,IND,2021-05-14,3
80171,India,IND,2021-05-15,3
80172,India,IND,2021-05-16,3
80173,India,IND,2021-05-17,3
80174,India,IND,2021-05-18,3
80175,India,IND,2021-05-19,3
80176,India,IND,2021-05-20,3
80177,India,IND,2021-05-21,3
80178,India,IND,2021-05-22,3
80179,India,IND,2021-05-23,3
80180,India,IND,2021-05-24,3
80181,India,IND,2021-05-25,3
80182,India,IND,2021-05-26,3
80183,India,IND,2021-05-27,3
80184,India,IND,2021-05-28,3
80185,India,IND,2021-05-29,3
80186,India,IND,2021-05-30,3
80187,India,IND,2021-05-31,3
80188,India,IND,2021-06-01,3
80189,India,IND,2021-06-02,3
80190,India,IND,2021-06-03,3
80191,India,IND,2021-06-04,3
80192,India,IND,2021-06-05,3
80193,India,IND,2021-06-06,3
80194,India,IND,2021-06-07,3
80195,India,IND,2021-06-08,3
80196,India,IND,2021-06-09,3
80197,India,IND,2021-06-10,3
80198,India,IND,2021-06-11,3
80199,India,IND,2021-06-12,3
80200,India,IND,2021-06-13,3
80201,India,IND,2021-06-14,3
80202,India,IND,2021-06-15,3
80203,India,IND,2021-06-16,3
80204,India,IND,2021-06-17,3
80205,India,IND,2021-06-18,3
80206,India,IND,2021-06-19,3
80207,India,IND,2021-06-20,3
80208,India,IND,2021-06-21,3
80209,India,IND,2021-06-22,3
80210,India,IND,2021-06-23,3
80211,India,IND,2021-06-24,3
80212,India,IND,2021-06-25,3
80213,India,IND,2021-06-26,3
80214,India,IND,2021-06-27,3
80215,India,IND,2021-06-28,3
80216,India,IND,2021-06-29,3
80217,India,IND,2021-06-30,3
80218,India,IND,2021-07-01,3
80219,India,IND,2021-07-02,3
80220,India,IND,2021-07-03,3
80221,India,IND,2021-07-04,3
80222,India,IND,2021-07-05,3
80223,India,IND,2021-07-06,3
80224,India,IND,2021-07-07,3
80225,India,IND,2021-07-08,3
80226,India,IND,2021-07-09,3
80227,India,IND,2021-07-10,3
80228,India,IND,2021-07-11,3
80229,India,IND,2021-07-12,3
80230,India,IND,2021-07-13,3
80231,India,IND,2021-07-14,3
80232,India,IND,2021-07-15,3
80233,India,IND,2021-07-16,3
80234,India,IND,2021-07-17,3
80235,India,IND,2021-07-18,3
80236,India,IND,2021-07-19,3
80237,India,IND,2021-07-20,3
80238,India,IND,2021-07-21,2
80239,India,IND,2021-07-22,2
80240,India,IND,2021-07-23,2
80241,India,IND,2021-07-24,2
80242,India,IND,2021-07-25,2
80243,India,IND,2021-07-26,2
80244,India,IND,2021-07-27,2
80245,India,IND,2021-07-28,2
80246,India,IND,2021-07-29,2
80247,India,IND,2021-07-30,2
80248,India,IND,2021-07-31,2
80249,India,IND,2021-08-01,2
80250,India,IND,2021-08-02,2
80251,India,IND,2021-08-03,2
80252,India,IND,2021-08-04,2
80253,India,IND,2021-08-05,2
80254,India,IND,2021-08-06,2
80255,India,IND,2021-08-07,2
80256,India,IND,2021-08-08,2
80257,India,IND,2021-08-09,2
80258,India,IND,2021-08-10,2
80259,India,IND,2021-08-11,2
80260,India,IND,2021-08-12,2
80261,India,IND,2021-08-13,2
80262,India,IND,2021-08-14,2
80263,India,IND,2021-08-15,2
80264,India,IND,2021-08-16,2
80265,India,IND,2021-08-17,2
80266,India,IND,2021-08-18,2
80267,India,IND,2021-08-19,2
80268,India,IND,2021-08-20,2
80269,India,IND,2021-08-21,2
80270,India,IND,2021-08-22,2
80271,India,IND,2021-08-23,2
80272,India,IND,2021-08-24,2
80273,India,IND,2021-08-25,2
80274,India,IND,2021-08-26,2
80275,India,IND,2021-08-27,2
80276,India,IND,2021-08-28,2
80277,India,IND,2021-08-29,2
80278,India,IND,2021-08-30,2
80279,India,IND,2021-08-31,2
80280,India,IND,2021-09-01,2
80281,India,IND,2021-09-02,2
80282,India,IND,2021-09-03,2
80283,India,IND,2021-09-04,2
80284,India,IND,2021-09-05,2
80285,India,IND,2021-09-06,2
80286,India,IND,2021-09-07,2
80287,India,IND,2021-09-08,2
80288,India,IND,2021-09-09,2
80289,India,IND,2021-09-10,2
80290,India,IND,2021-09-11,2
80291,India,IND,2021-09-12,2
80292,India,IND,2021-09-13,2
80293,India,IND,2021-09-14,2
80294,India,IND,2021-09-15,2
80295,India,IND,2021-09-16,2
80296,India,IND,2021-09-17,2
80297,India,IND,2021-09-18,2
80298,India,IND,2021-09-19,2
80299,India,IND,2021-09-20,2
80300,India,IND,2021-09-21,2
80301,India,IND,2021-09-22,2
80302,India,IND,2021-09-23,2
80303,India,IND,2021-09-24,2
80304,India,IND,2021-09-25,2
80305,India,IND,2021-09-26,2
80306,India,IND,2021-09-27,2
80307,India,IND,2021-09-28,2
80308,India,IND,2021-09-29,2
80309,India,IND,2021-09-30,2
80310,India,IND,2021-10-01,2
80311,India,IND,2021-10-02,2
80312,India,IND,2021-10-03,2
80313,India,IND,2021-10-04,2
80314,India,IND,2021-10-05,2
80315,India,IND,2021-10-06,2
80316,India,IND,2021-10-07,2
80317,India,IND,2021-10-08,2
80318,India,IND,2021-10-09,2
80319,India,IND,2021-10-10,2
80320,India,IND,2021-10-11,2
80321,India,IND,2021-10-12,2
80322,India,IND,2021-10-13,2
80323,India,IND,2021-10-14,2
80324,India,IND,2021-10-15,2
80325,India,IND,2021-10-16,2
80326,India,IND,2021-10-17,2
80327,India,IND,2021-10-18,2
80328,India,IND,2021-10-19,2
80329,India,IND,2021-10-20,2
80330,India,IND,2021-10-21,2
80331,India,IND,2021-10-22,2
80332,India,IND,2021-10-23,2
80333,India,IND,2021-10-24,2
80334,India,IND,2021-10-25,2
80335,India,IND,2021-10-26,2
80336,India,IND,2021-10-27,2
80337,India,IND,2021-10-28,2
80338,India,IND,2021-10-29,2
80339,India,IND,2021-10-30,2
80340,India,IND,2021-10-31,2
80341,India,IND,2021-11-01,2
80342,India,IND,2021-11-02,2
80343,India,IND,2021-11-03,2
80344,India,IND,2021-11-04,2
80345,India,IND,2021-11-05,2
80346,India,IND,2021-11-06,2
80347,India,IND,2021-11-07,2
80348,India,IND,2021-11-08,2
80349,India,IND,2021-11-09,2
80350,India,IND,2021-11-10,2
80351,India,IND,2021-11-11,2
80352,India,IND,2021-11-12,2
80353,India,IND,2021-11-13,2
80354,India,IND,2021-11-14,2
80355,India,IND,2021-11-15,2
80356,India,IND,2021-11-16,2
80357,India,IND,2021-11-17,2
80358,India,IND,2021-11-18,2
80359,India,IND,2021-11-19,2
80360,India,IND,2021-11-20,2
80361,India,IND,2021-11-21,2
80362,India,IND,2021-11-22,2
80363,India,IND,2021-11-23,2
80364,India,IND,2021-11-24,2
80365,India,IND,2021-11-25,2
80366,India,IND,2021-11-26,2
80367,India,IND,2021-11-27,2
80368,India,IND,2021-11-28,2
80369,India,IND,2021-11-29,2
80370,India,IND,2021-11-30,2
80371,India,IND,2021-12-01,2
80372,India,IND,2021-12-02,2
80373,India,IND,2021-12-03,2
80374,India,IND,2021-12-04,2
80375,India,IND,2021-12-05,2
80376,India,IND,2021-12-06,2
80377,India,IND,2021-12-07,2
80378,India,IND,2021-12-08,2
80379,India,IND,2021-12-09,2
80380,India,IND,2021-12-10,2
80381,India,IND,2021-12-11,2
80382,India,IND,2021-12-12,2
80383,India,IND,2021-12-13,2
80384,India,IND,2021-12-14,2
80385,India,IND,2021-12-15,2
80386,India,IND,2021-12-16,2
80387,India,IND,2021-12-17,2
80388,India,IND,2021-12-18,2
80389,India,IND,2021-12-19,2
80390,India,IND,2021-12-20,2
80391,India,IND,2021-12-21,2
80392,India,IND,2021-12-22,2
80393,India,IND,2021-12-23,2
80394,India,IND,2021-12-24,2
80395,India,IND,2021-12-25,2
80396,India,IND,2021-12-26,2
80397,India,IND,2021-12-27,2
80398,India,IND,2021-12-28,2
80399,India,IND,2021-12-29,2
80400,India,IND,2021-12-30,2
80401,India,IND,2021-12-31,2
80402,India,IND,2022-01-01,2
80403,India,IND,2022-01-02,2
80404,India,IND,2022-01-03,2
80405,India,IND,2022-01-04,2
80406,India,IND,2022-01-05,2
80407,India,IND,2022-01-06,2
80408,India,IND,2022-01-07,2
80409,India,IND,2022-01-08,2
80410,India,IND,2022-01-09,2
80411,India,IND,2022-01-10,2
80412,India,IND,2022-01-11,2
80413,India,IND,2022-01-12,2
80414,India,IND,2022-01-13,2
80415,India,IND,2022-01-14,2
80416,India,IND,2022-01-15,2
80417,India,IND,2022-01-16,2
80418,India,IND,2022-01-17,2
80419,India,IND,2022-01-18,2
80420,India,IND,2022-01-19,3
80421,India,IND,2022-01-20,3
80422,India,IND,2022-01-21,3
80423,India,IND,2022-01-22,3
80424,India,IND,2022-01-23,3
80425,India,IND,2022-01-24,3
80426,India,IND,2022-01-25,3
80427,India,IND,2022-01-26,3
80428,India,IND,2022-01-27,3
80429,India,IND,2022-01-28,3
80430,India,IND,2022-01-29,3
80431,India,IND,2022-01-30,3
80432,India,IND,2022-01-31,2
80433,India,IND,2022-02-01,2
80434,India,IND,2022-02-02,2
80435,India,IND,2022-02-03,2
80436,India,IND,2022-02-04,2
80437,India,IND,2022-02-05,3
80438,India,IND,2022-02-06,3
80439,India,IND,2022-02-07,2
80440,India,IND,2022-02-08,2
80441,India,IND,2022-02-09,2
80442,India,IND,2022-02-10,2
80443,India,IND,2022-02-11,2
80444,India,IND,2022-02-12,2
80445,India,IND,2022-02-13,2
80446,India,IND,2022-02-14,2
80447,India,IND,2022-02-15,2
80448,India,IND,2022-02-16,2
80449,India,IND,2022-02-17,2
80450,India,IND,2022-02-18,2
80451,India,IND,2022-02-19,2
80452,India,IND,2022-02-20,2
80453,India,IND,2022-02-21,2
80454,India,IND,2022-02-22,2
80455,India,IND,2022-02-23,2
80456,India,IND,2022-02-24,2
80457,India,IND,2022-02-25,2
80458,India,IND,2022-02-26,2
80459,India,IND,2022-02-27,2
80460,India,IND,2022-02-28,2
80461,India,IND,2022-03-01,2
80462,India,IND,2022-03-02,2
80463,India,IND,2022-03-03,2
80464,India,IND,2022-03-04,2
80465,India,IND,2022-03-05,2
80466,India,IND,2022-03-06,2
80467,India,IND,2022-03-07,2
80468,India,IND,2022-03-08,2
80469,India,IND,2022-03-09,2
80470,India,IND,2022-03-10,2
80471,India,IND,2022-03-11,2
80472,India,IND,2022-03-12,2
80473,India,IND,2022-03-13,2
80474,India,IND,2022-03-14,2
80475,India,IND,2022-03-15,1
80476,India,IND,2022-03-16,1
80477,India,IND,2022-03-17,1
80478,India,IND,2022-03-18,1
80479,India,IND,2022-03-19,1
80480,India,IND,2022-03-20,1
80481,India,IND,2022-03-21,1
80482,India,IND,2022-03-22,1
80483,India,IND,2022-03-23,1
80484,India,IND,2022-03-24,1
80485,India,IND,2022-03-25,1
80486,India,IND,2022-03-26,1
80487,India,IND,2022-03-27,1
80488,India,IND,2022-03-28,1
80489,India,IND,2022-03-29,1
80490,India,IND,2022-03-30,1
80491,India,IND,2022-03-31,1
80492,India,IND,2022-04-01,1
80493,India,IND,2022-04-02,1
80494,India,IND,2022-04-03,1
80495,India,IND,2022-04-04,2
80496,India,IND,2022-04-05,2
80497,India,IND,2022-04-06,2
80498,India,IND,2022-04-07,2
80499,India,IND,2022-04-08,2
80500,India,IND,2022-04-09,2
80501,India,IND,2022-04-10,2
80502,India,IND,2022-04-11,2
80503,India,IND,2022-04-12,2
80504,India,IND,2022-04-13,2
80505,India,IND,2022-04-14,2
80506,India,IND,2022-04-15,2
80507,India,IND,2022-04-16,2
80508,India,IND,2022-04-17,2
80509,India,IND,2022-04-18,2
80510,India,IND,2022-04-19,2
80511,India,IND,2022-04-20,2
80512,India,IND,2022-04-21,2
80513,India,IND,2022-04-22,2
80514,India,IND,2022-04-23,2
80515,India,IND,2022-04-24,2
80516,India,IND,2022-04-25,2
80517,India,IND,2022-04-26,2
80518,India,IND,2022-04-27,2
80519,India,IND,2022-04-28,2
80520,India,IND,2022-04-29,2
80521,India,IND,2022-04-30,2
80522,India,IND,2022-05-01,2
80523,India,IND,2022-05-02,2
80524,India,IND,2022-05-03,2
80525,India,IND,2022-05-04,2
80526,India,IND,2022-05-05,2
80527,India,IND,2022-05-06,2
80528,India,IND,2022-05-07,2
80529,India,IND,2022-05-08,2
80530,India,IND,2022-05-09,2
80531,India,IND,2022-05-10,2
80532,India,IND,2022-05-11,2
80533,India,IND,2022-05-12,2
80534,India,IND,2022-05-13,2
80535,India,IND,2022-05-14,2
80536,India,IND,2022-05-15,2
80537,India,IND,2022-05-16,2
80538,India,IND,2022-05-17,2
80539,India,IND,2022-05-18,2
80540,India,IND,2022-05-19,2
80541,India,IND,2022-05-20,2
80542,India,IND,2022-05-21,2
80543,India,IND,2022-05-22,2
80544,India,IND,2022-05-23,2
80545,India,IND,2022-05-24,2
80546,India,IND,2022-05-25,2
80547,India,IND,2022-05-26,2
80548,India,IND,2022-05-27,2
80549,India,IND,2022-05-28,2
80550,India,IND,2022-05-29,2
80551,India,IND,2022-05-30,2
80552,India,IND,2022-05-31,2
80553,India,IND,2022-06-01,2
80554,India,IND,2022-06-02,2
80555,India,IND,2022-06-03,2
80556,India,IND,2022-06-04,2
80557,India,IND,2022-06-05,2
80558,India,IND,2022-06-06,2
80559,India,IND,2022-06-07,2
80560,India,IND,2022-06-08,2
80561,India,IND,2022-06-09,2
80562,India,IND,2022-06-10,2
80563,India,IND,2022-06-11,2
80564,India,IND,2022-06-12,2
80565,India,IND,2022-06-13,2
80566,India,IND,2022-06-14,2
80567,India,IND,2022-06-15,2
80568,India,IND,2022-06-16,2
80569,India,IND,2022-06-17,2
80570,India,IND,2022-06-18,2
80571,India,IND,2022-06-19,2
80572,India,IND,2022-06-20,2
80573,India,IND,2022-06-21,2
80574,India,IND,2022-06-22,2
80575,India,IND,2022-06-23,2
80576,India,IND,2022-06-24,2
80577,India,IND,2022-06-25,2
80578,India,IND,2022-06-26,2
80579,India,IND,2022-06-27,2
80580,India,IND,2022-06-28,2
80581,India,IND,2022-06-29,2
80582,India,IND,2022-06-30,2
80583,India,IND,2022-07-01,2
80584,India,IND,2022-07-02,2
80585,India,IND,2022-07-03,2
80586,India,IND,2022-07-04,2
80587,India,IND,2022-07-05,2
80588,India,IND,2022-07-06,2
80589,India,IND,2022-07-07,2
80590,India,IND,2022-07-08,2
80591,India,IND,2022-07-09,2
80592,India,IND,2022-07-10,2
80593,India,IND,2022-07-11,2
80594,India,IND,2022-07-12,2
80595,India,IND,2022-07-13,2
80596,India,IND,2022-07-14,2
80597,India,IND,2022-07-15,2
80598,India,IND,2022-07-16,2
80599,India,IND,2022-07-17,2
80600,India,IND,2022-07-18,2
80601,India,IND,2022-07-19,2
80602,India,IND,2022-07-20,2
80603,India,IND,2022-07-21,2
80604,India,IND,2022-07-22,2
80605,India,IND,2022-07-23,2
80606,India,IND,2022-07-24,2
80607,India,IND,2022-07-25,2
80608,India,IND,2022-07-26,2
80609,India,IND,2022-07-27,2
80610,India,IND,2022-07-28,2
80611,India,IND,2022-07-29,2
80612,India,IND,2022-07-30,2
80613,India,IND,2022-07-31,2
80614,India,IND,2022-08-01,2
80615,India,IND,2022-08-02,2
80616,India,IND,2022-08-03,2
80617,India,IND,2022-08-04,2
80618,India,IND,2022-08-05,2
80619,India,IND,2022-08-06,2
80620,India,IND,2022-08-07,2
80621,India,IND,2022-08-08,2
80622,India,IND,2022-08-09,2
80623,India,IND,2022-08-10,2
80624,India,IND,2022-08-11,2
80625,India,IND,2022-08-12,2
80626,India,IND,2022-08-13,2
80627,India,IND,2022-08-14,2
80628,India,IND,2022-08-15,2
80629,India,IND,2022-08-16,2
80630,India,IND,2022-08-17,2
80631,India,IND,2022-08-18,2
80632,India,IND,2022-08-19,2
80633,India,IND,2022-08-20,2
80634,India,IND,2022-08-21,2
80635,India,IND,2022-08-22,2
80636,India,IND,2022-08-23,2
80637,India,IND,2022-08-24,2
80638,India,IND,2022-08-25,2
80639,India,IND,2022-08-26,2
80640,India,IND,2022-08-27,2
80641,India,IND,2022-08-28,2
80642,India,IND,2022-08-29,2
80643,India,IND,2022-08-30,2
80644,India,IND,2022-08-31,2
80645,India,IND,2022-09-01,2
80646,India,IND,2022-09-02,2
80647,India,IND,2022-09-03,2
80648,India,IND,2022-09-04,2
80649,India,IND,2022-09-05,2
80650,India,IND,2022-09-06,2
80651,India,IND,2022-09-07,2
80652,India,IND,2022-09-08,2
80653,India,IND,2022-09-09,2
80654,India,IND,2022-09-10,2
80655,India,IND,2022-09-11,2
80656,India,IND,2022-09-12,2
80657,India,IND,2022-09-13,2
80658,India,IND,2022-09-14,2
80659,India,IND,2022-09-15,2
80660,India,IND,2022-09-16,2
80661,India,IND,2022-09-17,2
80662,India,IND,2022-09-18,2
80663,India,IND,2022-09-19,2
80664,India,IND,2022-09-20,2
80665,India,IND,2022-09-21,2
80666,India,IND,2022-09-22,2
80667,India,IND,2022-09-23,2
80668,India,IND,2022-09-24,2
80669,India,IND,2022-09-25,2
80670,India,IND,2022-09-26,2
80671,India,IND,2022-09-27,2
80672,India,IND,2022-09-28,2
80673,India,IND,2022-09-29,2
80674,India,IND,2022-09-30,2
80675,India,IND,2022-10-01,2
80676,India,IND,2022-10-02,2
80677,India,IND,2022-10-03,2
80678,India,IND,2022-10-04,2
80679,India,IND,2022-10-05,2
80680,India,IND,2022-10-06,2
80681,India,IND,2022-10-07,2
80682,India,IND,2022-10-08,2
80683,India,IND,2022-10-09,2
80684,India,IND,2022-10-10,2
88019,Japan,JPN,2020-01-01,0
88020,Japan,JPN,2020-01-02,0
88021,Japan,JPN,2020-01-03,0
88022,Japan,JPN,2020-01-04,0
88023,Japan,JPN,2020-01-05,0
88024,Japan,JPN,2020-01-06,0
88025,Japan,JPN,2020-01-07,0
88026,Japan,JPN,2020-01-08,0
88027,Japan,JPN,2020-01-09,0
88028,Japan,JPN,2020-01-10,0
88029,Japan,JPN,2020-01-11,0
88030,Japan,JPN,2020-01-12,0
88031,Japan,JPN,2020-01-13,0
88032,Japan,JPN,2020-01-14,0
88033,Japan,JPN,2020-01-15,0
88034,Japan,JPN,2020-01-16,0
88035,Japan,JPN,2020-01-17,0
88036,Japan,JPN,2020-01-18,0
88037,Japan,JPN,2020-01-19,0
88038,Japan,JPN,2020-01-20,0
88039,Japan,JPN,2020-01-21,0
88040,Japan,JPN,2020-01-22,0
88041,Japan,JPN,2020-01-23,0
88042,Japan,JPN,2020-01-24,0
88043,Japan,JPN,2020-01-25,0
88044,Japan,JPN,2020-01-26,0
88045,Japan,JPN,2020-01-27,0
88046,Japan,JPN,2020-01-28,0
88047,Japan,JPN,2020-01-29,0
88048,Japan,JPN,2020-01-30,0
88049,Japan,JPN,2020-01-31,0
88050,Japan,JPN,2020-02-01,0
88051,Japan,JPN,2020-02-02,0
88052,Japan,JPN,2020-02-03,0
88053,Japan,JPN,2020-02-04,0
88054,Japan,JPN,2020-02-05,0
88055,Japan,JPN,2020-02-06,0
88056,Japan,JPN,2020-02-07,0
88057,Japan,JPN,2020-02-08,0
88058,Japan,JPN,2020-02-09,0
88059,Japan,JPN,2020-02-10,0
88060,Japan,JPN,2020-02-11,0
88061,Japan,JPN,2020-02-12,0
88062,Japan,JPN,2020-02-13,0
88063,Japan,JPN,2020-02-14,0
88064,Japan,JPN,2020-02-15,0
88065,Japan,JPN,2020-02-16,0
88066,Japan,JPN,2020-02-17,0
88067,Japan,JPN,2020-02-18,0
88068,Japan,JPN,2020-02-19,0
88069,Japan,JPN,2020-02-20,0
88070,Japan,JPN,2020-02-21,0
88071,Japan,JPN,2020-02-22,0
88072,Japan,JPN,2020-02-23,0
88073,Japan,JPN,2020-02-24,0
88074,Japan,JPN,2020-02-25,0
88075,Japan,JPN,2020-02-26,0
88076,Japan,JPN,2020-02-27,0
88077,Japan,JPN,2020-02-28,0
88078,Japan,JPN,2020-02-29,0
88079,Japan,JPN,2020-03-01,0
88080,Japan,JPN,2020-03-02,0
88081,Japan,JPN,2020-03-03,0
88082,Japan,JPN,2020-03-04,0
88083,Japan,JPN,2020-03-05,0
88084,Japan,JPN,2020-03-06,0
88085,Japan,JPN,2020-03-07,0
88086,Japan,JPN,2020-03-08,0
88087,Japan,JPN,2020-03-09,0
88088,Japan,JPN,2020-03-10,0
88089,Japan,JPN,2020-03-11,0
88090,Japan,JPN,2020-03-12,0
88091,Japan,JPN,2020-03-13,0
88092,Japan,JPN,2020-03-14,0
88093,Japan,JPN,2020-03-15,0
88094,Japan,JPN,2020-03-16,0
88095,Japan,JPN,2020-03-17,0
88096,Japan,JPN,2020-03-18,0
88097,Japan,JPN,2020-03-19,0
88098,Japan,JPN,2020-03-20,0
88099,Japan,JPN,2020-03-21,0
88100,Japan,JPN,2020-03-22,0
88101,Japan,JPN,2020-03-23,0
88102,Japan,JPN,2020-03-24,0
88103,Japan,JPN,2020-03-25,0
88104,Japan,JPN,2020-03-26,0
88105,Japan,JPN,2020-03-27,0
88106,Japan,JPN,2020-03-28,0
88107,Japan,JPN,2020-03-29,0
88108,Japan,JPN,2020-03-30,0
88109,Japan,JPN,2020-03-31,0
88110,Japan,JPN,2020-04-01,0
88111,Japan,JPN,2020-04-02,0
88112,Japan,JPN,2020-04-03,0
88113,Japan,JPN,2020-04-04,0
