,country,date,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,stay_home_requirements,after_lockdown_start,stringency_index,language
1545,AUT,2020-08-08,0.07276888888888888,0.16546444444444444,0,1,,German
1546,IND,2020-08-08,-0.2696054211332312,0.1905129709035222,2,1,,Tamil
1547,IND,2020-08-09,-0.32314822358346096,0.2187708116385911,2,1,,Tamil
1548,AUT,2020-08-09,0.23602666666666666,0.22338,0,1,,German
1549,DEU,2020-08-09,0.213691875,0.303623125,0,1,,German
1550,VNM,2020-08-09,-0.037226468085106386,0.2677004397163121,2,1,,Vietnamese
1551,JPN,2020-08-09,-0.027960247524752475,0.17462559405940595,1,1,,Japanese
1552,CHE,2020-08-09,0.143308,0.235986,0,1,,German
1553,SRB,2020-08-09,0.041507199999999994,0.22479079999999999,1,1,,Serbian
1554,DEU,2020-08-10,0.075456875,0.182658125,0,1,,German
1555,SRB,2020-08-10,0.0453432,0.16833199999999998,1,1,,Serbian
1556,AUT,2020-08-10,0.13996,0.1478377777777778,0,1,,German
1557,VNM,2020-08-10,-0.0032966666666666665,0.24338439716312057,2,1,,Vietnamese
1558,CHE,2020-08-10,0.0851604,0.1573572,0,1,,German
1559,IND,2020-08-10,-0.18339877488514547,0.158174808575804,2,1,,Tamil
1560,JPN,2020-08-10,-0.1204785737704918,0.1740617868852459,1,1,,Japanese
1561,JPN,2020-08-11,-0.031959999999999995,0.13818351791530945,1,1,,Japanese
1562,IND,2020-08-11,-0.20410053516819573,0.16690311926605506,2,1,,Tamil
1563,AUT,2020-08-11,0.11881888888888888,0.15464111111111112,0,1,,German
1564,DEU,2020-08-11,0.051555625,0.183834375,0,1,,German
1565,CHE,2020-08-11,0.0646916,0.1556076,0,1,,German
1566,VNM,2020-08-11,0.007976473087818698,0.24625206798866855,2,1,,Vietnamese
1567,SRB,2020-08-11,0.0206432,0.1681664,1,1,,Serbian
1568,AUT,2020-08-12,0.08814888888888889,0.1507777777777778,0,1,,German
1569,IND,2020-08-12,-0.24747064318529863,0.1808945482388974,2,1,,Tamil
1570,VNM,2020-08-12,-0.031238810198300285,0.2537879745042493,2,1,,Vietnamese
1571,DEU,2020-08-12,0.04517625,0.182511875,0,1,,German
1572,SRB,2020-08-12,0.0429408,0.169712,1,1,,Serbian
1573,JPN,2020-08-12,-0.050847907742998355,0.1436304942339374,1,1,,Japanese
1574,CHE,2020-08-12,0.0744624,0.155046,0,1,,German
1575,SRB,2020-08-13,0.056304,0.16949559999999997,1,1,,Serbian
1576,IND,2020-08-13,-0.2248521439509954,0.17507038284839205,2,1,,Tamil
1577,JPN,2020-08-13,-0.06820223491027733,0.15368753670473081,1,1,,Japanese
1578,CHE,2020-08-13,0.03477,0.1611484,0,1,,German
1579,DEU,2020-08-13,0.03803,0.178216875,0,1,,German
1580,VNM,2020-08-13,-0.018617322946175636,0.25622815864022663,2,1,,Vietnamese
1581,AUT,2020-08-13,0.044921111111111106,0.15516777777777777,0,1,,German
1582,SRB,2020-08-14,0.0743332,0.16473,1,1,,Serbian
1583,JPN,2020-08-14,-0.10271362153344209,0.1533658075040783,1,1,,Japanese
1584,VNM,2020-08-14,-0.03163889518413598,0.253185552407932,2,1,,Vietnamese
1585,CHE,2020-08-14,0.012999200000000002,0.1558864,0,1,,German
1586,IND,2020-08-14,-0.1937378560490046,0.1665453751914242,2,1,,Tamil
1587,DEU,2020-08-14,0.033873125,0.176056875,0,1,,German
1588,AUT,2020-08-14,0.05425666666666667,0.14555555555555555,0,1,,German
1589,JPN,2020-08-15,-0.08226672158154859,0.16939314662273477,1,1,,Japanese
1590,AUT,2020-08-15,-0.07921555555555555,0.23352777777777778,0,1,,German
1591,CHE,2020-08-15,0.023600399999999997,0.1886804,0,1,,German
1592,VNM,2020-08-15,-0.013117092198581561,0.2551298865248227,2,1,,Vietnamese
1593,SRB,2020-08-15,0.0470512,0.196236,1,1,,Serbian
1594,IND,2020-08-15,-0.2811135889570552,0.1913723773006135,2,1,,Tamil
1595,DEU,2020-08-15,0.071443125,0.224410625,0,1,,German
1596,CHE,2020-08-16,0.11512039999999998,0.2420672,0,1,,German
1597,SRB,2020-08-16,0.051467200000000005,0.2238832,1,1,,Serbian
1598,DEU,2020-08-16,0.233688125,0.29999625,0,1,,German
1599,JPN,2020-08-16,-0.07875136439267887,0.18831983361064894,1,1,,Japanese
1600,IND,2020-08-16,-0.31221087289433386,0.21646517611026037,2,1,,Tamil
1601,AUT,2020-08-16,0.19794555555555554,0.23859,0,1,,German
1602,VNM,2020-08-16,-0.033703262411347516,0.26957843971631207,2,1,,Vietnamese
1603,IND,2020-08-17,-0.17131532924961715,0.15591425727411945,2,1,,Tamil
1604,AUT,2020-08-17,0.12036111111111111,0.15422777777777777,0,1,,German
1605,CHE,2020-08-17,0.0413124,0.1615832,0,1,,German
1606,VNM,2020-08-17,-0.008261900709219857,0.2499595744680851,2,1,,Vietnamese
1607,SRB,2020-08-17,0.06022,0.16335999999999998,1,1,,Serbian
1608,JPN,2020-08-17,-0.047220989932885905,0.12543444630872486,1,1,,Japanese
1609,DEU,2020-08-17,0.088090625,0.17742312500000001,0,1,,German
1610,IND,2020-08-18,-0.1787431546707504,0.16201491577335375,2,1,,Tamil
1611,CHE,2020-08-18,0.0456048,0.15681319999999999,0,1,,German
1612,AUT,2020-08-18,0.09214555555555555,0.1617811111111111,0,1,,German
1613,VNM,2020-08-18,-0.0011718838526912178,0.2523695467422096,2,1,,Vietnamese
1614,SRB,2020-08-18,0.0040004,0.1741876,1,1,,Serbian
1615,JPN,2020-08-18,-0.025906934673366834,0.12112005025125629,1,1,,Japanese
1616,DEU,2020-08-18,0.060741875,0.17983625,0,1,,German
1617,VNM,2020-08-19,-0.049871926345609066,0.25698437677053826,2,1,,Vietnamese
1618,DEU,2020-08-19,0.06327375,0.1745975,0,1,,German
1619,IND,2020-08-19,-0.18679374617737005,0.16433041284403668,2,1,,Tamil
1620,SRB,2020-08-19,0.058698,0.1704244,1,1,,Serbian
1621,CHE,2020-08-19,0.0688676,0.1511168,0,1,,German
1622,JPN,2020-08-19,-0.03753303182579564,0.12236041876046902,1,1,,Japanese
1623,AUT,2020-08-19,0.09717,0.14910777777777776,0,1,,German
1624,IND,2020-08-20,-0.20868143950995405,0.16893790199081166,2,1,,Tamil
1625,CHE,2020-08-20,0.0589268,0.1485936,0,1,,German
1626,DEU,2020-08-20,0.042991875,0.1718775,0,1,,German
1627,JPN,2020-08-20,-0.03734789915966387,0.11939808403361345,1,1,,Japanese
1628,SRB,2020-08-20,0.0716784,0.1638764,1,1,,Serbian
1629,VNM,2020-08-20,-0.01572584985835694,0.24786824362606233,2,1,,Vietnamese
1630,AUT,2020-08-20,0.06300111111111112,0.1446477777777778,0,1,,German
1631,AUT,2020-08-21,0.052164444444444444,0.14287777777777777,0,1,,German
1632,CHE,2020-08-21,0.043154000000000005,0.1442852,0,1,,German
1633,DEU,2020-08-21,0.021629375,0.1774325,0,1,,German
1634,VNM,2020-08-21,-0.03445097733711048,0.24867702549575071,2,1,,Vietnamese
1635,SRB,2020-08-21,0.086046,0.1576336,1,1,,Serbian
1636,IND,2020-08-21,-0.19554718223583462,0.16889022970903522,2,1,,Tamil
1637,JPN,2020-08-21,-0.048450320945945945,0.1176962668918919,1,1,,Japanese
1638,DEU,2020-08-22,0.05829625,0.223835,0,1,,German
1639,SRB,2020-08-22,0.10443440000000001,0.1804288,1,1,,Serbian
1640,VNM,2020-08-22,-0.022807404255319148,0.25594017021276594,2,1,,Vietnamese
1641,CHE,2020-08-22,-0.0081852,0.1872772,0,1,,German
1642,JPN,2020-08-22,-0.04827160472972973,0.14539241554054055,1,1,,Japanese
1643,IND,2020-08-22,-0.26575367534456357,0.18775016845329248,2,1,,Tamil
1644,AUT,2020-08-22,0.009255555555555557,0.18422444444444444,0,1,,German
1645,VNM,2020-08-23,-0.02399273758865248,0.26162835460992906,2,1,,Vietnamese
1646,IND,2020-08-23,-0.30377894333843797,0.21148453292496172,2,1,,Tamil
1647,JPN,2020-08-23,-0.09578735244519393,0.1855458178752108,1,1,,Japanese
1648,CHE,2020-08-23,0.0490872,0.2589404,0,1,,German
1649,SRB,2020-08-23,0.1529532,0.2030904,1,1,,Serbian
1650,AUT,2020-08-23,0.11857111111111111,0.2585411111111111,0,1,,German
1651,DEU,2020-08-23,0.16750500000000001,0.319264375,0,1,,German
1652,VNM,2020-08-24,0.02925239716312057,0.23147824113475177,2,1,,Vietnamese
1653,JPN,2020-08-24,-0.04408557627118644,0.12240716949152543,1,1,,Japanese
1654,CHE,2020-08-24,0.0741768,0.154896,0,1,,German
1655,DEU,2020-08-24,0.062885,0.18147,0,1,,German
1656,AUT,2020-08-24,0.10976888888888889,0.1563211111111111,0,1,,German
1657,IND,2020-08-24,-0.1551817889908257,0.15188464831804283,2,1,,Tamil
1658,SRB,2020-08-24,0.0737824,0.156882,1,1,,Serbian
1659,DEU,2020-08-25,0.061070624999999996,0.17872375000000001,0,1,,German
1660,VNM,2020-08-25,0.034923517730496456,0.23647302127659575,2,1,,Vietnamese
1661,IND,2020-08-25,-0.16175885321100916,0.1581111620795107,2,1,,Tamil
1662,CHE,2020-08-25,0.1051924,0.14927200000000002,0,1,,German
1663,SRB,2020-08-25,0.015998000000000002,0.1706972,1,1,,Serbian
1664,AUT,2020-08-25,0.13014666666666666,0.15017444444444444,0,1,,German
1665,JPN,2020-08-25,-0.016547610169491526,0.1155754745762712,1,1,,Japanese
1666,VNM,2020-08-26,0.02463511331444759,0.23491223796033994,2,1,,Vietnamese
1667,SRB,2020-08-26,0.07151,0.16058879999999998,1,1,,Serbian
1668,JPN,2020-08-26,-0.03091591216216216,0.11776508445945946,1,1,,Japanese
1669,AUT,2020-08-26,0.09698555555555556,0.14740777777777778,0,1,,German
1670,CHE,2020-08-26,0.105998,0.1472776,0,1,,German
1671,IND,2020-08-26,-0.17847770642201835,0.1608424617737003,2,1,,Tamil
1672,DEU,2020-08-26,0.010448125000000003,0.197888125,0,1,,German
1673,CHE,2020-08-27,0.10158640000000001,0.14267559999999999,0,1,,German
1674,AUT,2020-08-27,0.07102,0.14464666666666667,0,1,,German
1675,SRB,2020-08-27,0.1056016,0.1559768,1,1,,Serbian
1676,JPN,2020-08-27,-0.0372315332197615,0.1191986541737649,1,1,,Japanese
1677,VNM,2020-08-27,0.04482130311614731,0.23180179886685554,2,1,,Vietnamese
1678,IND,2020-08-27,-0.2008544648318043,0.1666621865443425,2,1,,Tamil
1679,DEU,2020-08-27,0.044959375,0.173488125,0,1,,German
1680,IND,2020-08-28,-0.16722552671755725,0.15817506870229006,2,1,,Tamil
1681,VNM,2020-08-28,0.043147985815602835,0.2277101134751773,2,1,,Vietnamese
1682,DEU,2020-08-28,0.04091625,0.17261625,0,1,,German
1683,CHE,2020-08-28,0.023582000000000002,0.1540816,0,1,,German
1684,SRB,2020-08-28,0.14936,0.145336,1,1,,Serbian
1685,JPN,2020-08-28,-0.0457571452991453,0.11489757264957265,1,1,,Japanese
1686,AUT,2020-08-28,0.05490333333333333,0.14701666666666668,0,1,,German
1687,CHE,2020-08-29,-0.0669484,0.2075432,0,1,,German
1688,JPN,2020-08-29,-0.02430105442176871,0.1404784013605442,1,1,,Japanese
1689,DEU,2020-08-29,0.08641125,0.213019375,0,1,,German
1690,SRB,2020-08-29,0.1031908,0.177436,1,1,,Serbian
1691,VNM,2020-08-29,0.05030334751773049,0.23696751773049643,2,1,,Vietnamese
1692,IND,2020-08-29,-0.21941307339449542,0.1737471865443425,2,1,,Tamil
1693,AUT,2020-08-29,-0.027578888888888885,0.1997877777777778,0,1,,German
1694,CHE,2020-08-30,-0.19810439999999999,0.3414212,0,1,,German
1695,SRB,2020-08-30,0.1278552,0.20806239999999998,1,1,,Serbian
1696,AUT,2020-08-30,-0.008534444444444443,0.29546333333333336,0,1,,German
1697,IND,2020-08-30,-0.27581032110091747,0.19959249235474005,2,1,,Tamil
1698,JPN,2020-08-30,-0.056203163265306125,0.17706149659863946,1,1,,Japanese
1699,VNM,2020-08-30,0.06731835460992908,0.2398044255319149,2,1,,Vietnamese
1700,DEU,2020-08-30,0.149576875,0.3256175,0,1,,German
1701,CHE,2020-08-31,0.047779999999999996,0.15859199999999998,0,1,,German
1702,IND,2020-08-31,-0.16457917431192662,0.15232383792048929,2,1,,Tamil
1703,VNM,2020-08-31,0.07799466666666667,0.21782775886524822,2,1,,Vietnamese
1704,DEU,2020-08-31,0.10386875,0.16911125,0,1,,German
1705,AUT,2020-08-31,0.10832444444444445,0.15860444444444444,0,1,,German
1706,SRB,2020-08-31,0.1189076,0.14933,1,1,,Serbian
1707,JPN,2020-08-31,-0.03661090289608177,0.11817718909710391,1,1,,Japanese
1708,SRB,2020-09-01,0.0636144,0.1517752,1,1,,Serbian
1709,JPN,2020-09-01,-0.04320318493150685,0.12138231164383562,1,1,,Japanese
1710,IND,2020-09-01,-0.1546180886850153,0.15322805810397555,2,1,,Tamil
1711,AUT,2020-09-01,0.08005555555555556,0.1669322222222222,0,1,,German
1712,VNM,2020-09-01,0.12283529745042493,0.20318696883852688,2,1,,Vietnamese
1713,DEU,2020-09-01,0.098245,0.166040625,0,1,,German
1714,CHE,2020-09-01,0.059912400000000005,0.15515040000000002,0,1,,German
1715,DEU,2020-09-02,0.074525625,0.167706875,0,1,,German
1716,IND,2020-09-02,-0.16118756880733945,0.15269515290519878,2,1,,Tamil
1717,SRB,2020-09-02,0.0832208,0.1513392,1,1,,Serbian
1718,JPN,2020-09-02,-0.06013607508532423,0.12177831058020477,1,1,,Japanese
1719,VNM,2020-09-02,0.06256824113475178,0.2266157588652482,2,1,,Vietnamese
1720,AUT,2020-09-02,0.06919666666666667,0.15133666666666667,0,1,,German
1721,CHE,2020-09-02,0.0692748,0.1464664,0,1,,German
1722,DEU,2020-09-03,0.05386875,0.166776875,0,1,,German
1723,JPN,2020-09-03,-0.06397160136286201,0.12092098807495741,1,1,,Japanese
1724,AUT,2020-09-03,0.05681222222222223,0.14326777777777777,0,1,,German
1725,IND,2020-09-03,-0.19708454128440367,0.1651334250764526,2,1,,Tamil
1726,VNM,2020-09-03,0.13810209929078016,0.19998720567375888,2,1,,Vietnamese
1727,SRB,2020-09-03,0.0728876,0.1529704,1,1,,Serbian
1728,CHE,2020-09-03,0.078224,0.14335240000000002,0,1,,German
1729,CHE,2020-09-04,0.0721796,0.1381512,0,1,,German
1730,DEU,2020-09-04,0.048578750000000004,0.165619375,0,1,,German
1731,IND,2020-09-04,-0.1826607645259939,0.16837974006116208,2,1,,Tamil
1732,VNM,2020-09-04,0.06638960283687943,0.21540302127659575,2,1,,Vietnamese
1733,SRB,2020-09-04,0.09316039999999999,0.1514992,1,1,,Serbian
1734,AUT,2020-09-04,0.06380444444444444,0.13659333333333334,0,1,,German
1735,JPN,2020-09-04,-0.05186058519793459,0.1144980378657487,1,1,,Japanese
1736,DEU,2020-09-05,0.07611875,0.218385,0,1,,German
1737,VNM,2020-09-05,0.06789389204545454,0.21449548295454546,2,1,,Vietnamese
1738,SRB,2020-09-05,0.0926452,0.17884799999999998,1,1,,Serbian
1739,CHE,2020-09-05,0.09069559999999999,0.16396280000000002,0,1,,German
1740,IND,2020-09-05,-0.18847168195718655,0.17215836391437309,2,1,,Tamil
1741,JPN,2020-09-05,-0.038818936535162954,0.14097620926243568,1,1,,Japanese
1742,AUT,2020-09-05,0.07079777777777778,0.16354444444444444,0,1,,German
1743,VNM,2020-09-06,0.0596230354609929,0.2477410496453901,2,1,,Vietnamese
1744,CHE,2020-09-06,-0.0205564,0.2815232,0,1,,German
1745,AUT,2020-09-06,0.008318888888888888,0.28475666666666666,0,1,,German
1746,IND,2020-09-06,-0.2420723124042879,0.20134168453292497,2,1,,Tamil
1747,SRB,2020-09-06,0.090362,0.20890319999999998,1,1,,Serbian
1748,DEU,2020-09-06,0.1807775,0.315038125,0,1,,German
1749,JPN,2020-09-06,-0.14176142611683848,0.201465,1,1,,Japanese
1750,SRB,2020-09-07,0.08622479999999999,0.1496392,1,1,,Serbian
1751,CHE,2020-09-07,0.041581599999999996,0.1573224,0,1,,German
1752,IND,2020-09-07,-0.17474285932721711,0.16340250764525993,2,1,,Tamil
1753,AUT,2020-09-07,0.08434888888888889,0.15587666666666666,0,1,,German
1754,VNM,2020-09-07,0.06376490056818182,0.2106957528409091,2,1,,Vietnamese
1755,JPN,2020-09-07,-0.12955600343053172,0.1538220411663808,1,1,,Japanese
1756,DEU,2020-09-07,0.100550625,0.166545,0,1,,German
1757,JPN,2020-09-08,-0.02712607876712329,0.1165532191780822,1,1,,Japanese
1758,DEU,2020-09-08,0.0891075,0.167571875,0,1,,German
1759,VNM,2020-09-08,0.0875821134751773,0.21128231205673756,2,1,,Vietnamese
1760,CHE,2020-09-08,0.09133799999999999,0.1453688,0,1,,German
1761,AUT,2020-09-08,0.14882444444444445,0.1389188888888889,0,1,,German
1762,SRB,2020-09-08,0.06406640000000001,0.1524296,1,1,,Serbian
1763,IND,2020-09-08,-0.15669724770642202,0.16296571865443427,2,1,,Tamil
1764,CHE,2020-09-09,0.09926919999999999,0.142764,0,1,,German
1765,DEU,2020-09-09,0.06659562499999999,0.16907125,0,1,,German
1766,SRB,2020-09-09,0.078978,0.1519572,1,1,,Serbian
1767,AUT,2020-09-09,0.11716888888888888,0.1362811111111111,0,1,,German
1768,JPN,2020-09-09,-0.03907926746166951,0.11796431005110733,1,1,,Japanese
1769,VNM,2020-09-09,0.04394790070921986,0.2166136453900709,2,1,,Vietnamese
1770,IND,2020-09-09,-0.17799010703363916,0.16402926605504586,2,1,,Tamil
1771,IND,2020-09-10,-0.20476591743119266,0.17076159021406728,2,1,,Tamil
1772,JPN,2020-09-10,-0.04230231958762887,0.11480084192439861,1,1,,Japanese
1773,SRB,2020-09-10,0.0699156,0.150992,1,1,,Serbian
1774,CHE,2020-09-10,0.0595988,0.145682,0,1,,German
1775,AUT,2020-09-10,0.06118777777777778,0.13707,0,1,,German
1776,DEU,2020-09-10,0.046376875,0.162565625,0,1,,German
1777,VNM,2020-09-10,0.03292682269503546,0.2156217730496454,2,1,,Vietnamese
1778,JPN,2020-09-11,-0.051456265270506105,0.10967650959860384,1,1,,Japanese
1779,SRB,2020-09-11,0.1140904,0.1389608,1,1,,Serbian
1780,CHE,2020-09-11,0.0314928,0.140968,0,1,,German
1781,IND,2020-09-11,-0.2039556355283308,0.1731264318529862,2,1,,Tamil
1782,DEU,2020-09-11,0.052438125,0.157776875,0,1,,German
1783,AUT,2020-09-11,0.05331444444444444,0.1331811111111111,0,1,,German
1784,VNM,2020-09-11,0.044646127659574465,0.21232939007092197,2,1,,Vietnamese
1785,CHE,2020-09-12,0.044509999999999994,0.1646492,0,1,,German
1786,JPN,2020-09-12,-0.06809572679509633,0.14339516637478109,1,1,,Japanese
1787,IND,2020-09-12,-0.20017586523736602,0.1748619908116386,2,1,,Tamil
1788,AUT,2020-09-12,0.04049333333333334,0.16232555555555556,0,1,,German
1789,SRB,2020-09-12,0.0761212,0.174196,1,1,,Serbian
1790,VNM,2020-09-12,0.04500632102272727,0.22822427556818184,2,1,,Vietnamese
1791,DEU,2020-09-12,0.102008125,0.20040375,0,1,,German
1792,DEU,2020-09-13,0.24275625,0.28507937499999997,0,1,,German
1793,IND,2020-09-13,-0.21777384969325153,0.1954520245398773,2,1,,Tamil
1794,SRB,2020-09-13,0.09074360000000001,0.202374,1,1,,Serbian
1795,VNM,2020-09-13,0.07337978693181818,0.23483259943181817,2,1,,Vietnamese
1796,AUT,2020-09-13,0.17518222222222224,0.22684222222222225,0,1,,German
1797,JPN,2020-09-13,-0.0761018556701031,0.17162326460481098,1,1,,Japanese
1798,CHE,2020-09-13,0.135794,0.2321292,0,1,,German
1799,SRB,2020-09-14,0.0731628,0.1457364,1,1,,Serbian
1800,AUT,2020-09-14,0.13138333333333332,0.13357888888888889,0,1,,German
1801,CHE,2020-09-14,0.08875159999999999,0.14775359999999998,0,1,,German
1802,IND,2020-09-14,-0.16914909509202455,0.16065386503067483,2,1,,Tamil
1803,JPN,2020-09-14,-0.033863484320557496,0.11473506968641115,1,1,,Japanese
1804,DEU,2020-09-14,0.1069925,0.15817875,0,1,,German
1805,VNM,2020-09-14,0.06664291193181818,0.20734157670454545,2,1,,Vietnamese
1806,VNM,2020-09-15,0.09478554609929077,0.20623235460992909,2,1,,Vietnamese
1807,AUT,2020-09-15,0.1420488888888889,0.13421111111111111,0,1,,German
1808,DEU,2020-09-15,0.09563187499999999,0.1592325,0,1,,German
1809,SRB,2020-09-15,0.05425920000000001,0.1466228,1,1,,Serbian
1810,JPN,2020-09-15,-0.008965434027777778,0.10904081597222222,1,1,,Japanese
1811,CHE,2020-09-15,0.0861628,0.1439484,0,1,,German
1812,IND,2020-09-15,-0.16827892966360855,0.16591399082568808,2,1,,Tamil
1813,IND,2020-09-16,-0.17424385321100916,0.16419522935779815,2,1,,Tamil
1814,CHE,2020-09-16,0.0794972,0.1448328,0,1,,German
1815,SRB,2020-09-16,0.0858064,0.1492844,1,1,,Serbian
1816,DEU,2020-09-16,0.077311875,0.16171875,0,1,,German
1817,AUT,2020-09-16,0.09364888888888888,0.13576888888888888,0,1,,German
1818,VNM,2020-09-16,0.08378417021276595,0.20355706382978725,2,1,,Vietnamese
1819,JPN,2020-09-16,-0.027243426086956523,0.11138358260869564,1,1,,Japanese
1820,SRB,2020-09-17,0.072358,0.1498068,1,1,,Serbian
1821,CHE,2020-09-17,0.0478096,0.14247759999999998,0,1,,German
1822,JPN,2020-09-17,-0.04258461805555555,0.11310713541666667,1,1,,Japanese
1823,IND,2020-09-17,-0.2320229357798165,0.17647059633027523,2,1,,Tamil
1824,AUT,2020-09-17,0.028845555555555555,0.14402777777777775,0,1,,German
1825,VNM,2020-09-17,0.04052791193181818,0.21599732954545453,2,1,,Vietnamese
1826,DEU,2020-09-17,0.05956375,0.15990625,0,1,,German
1827,CHE,2020-09-18,0.0295992,0.1387808,0,1,,German
1828,JPN,2020-09-18,-0.0380259169550173,0.11055961937716263,1,1,,Japanese
1829,IND,2020-09-18,-0.19098899082568807,0.16913030581039756,2,1,,Tamil
1830,DEU,2020-09-18,0.057993125,0.159215,0,1,,German
1831,VNM,2020-09-18,-0.013104736842105261,0.23843036984352772,2,1,,Vietnamese
1832,SRB,2020-09-18,0.0899104,0.14978,1,1,,Serbian
1833,AUT,2020-09-18,0.04247,0.1383822222222222,0,1,,German
1834,CHE,2020-09-19,0.0011484,0.17584319999999998,0,1,,German
1835,DEU,2020-09-19,0.102111875,0.2038,0,1,,German
1836,SRB,2020-09-19,0.08677,0.1753764,1,1,,Serbian
1837,VNM,2020-09-19,-0.017776899004267425,0.2545576102418208,2,1,,Vietnamese
1838,IND,2020-09-19,-0.1762340581929556,0.1698558499234303,2,1,,Tamil
1839,JPN,2020-09-19,0.042140640138408306,0.1254734429065744,1,1,,Japanese
1840,AUT,2020-09-19,0.01533111111111111,0.17690666666666666,0,1,,German
1841,DEU,2020-09-20,0.24223,0.291281875,0,1,,German
1842,SRB,2020-09-20,0.0841224,0.20783000000000001,1,1,,Serbian
1843,JPN,2020-09-20,0.06842907534246576,0.15687844178082191,1,1,,Japanese
1844,IND,2020-09-20,-0.21473972392638038,0.19240673312883436,2,1,,Tamil
1845,VNM,2020-09-20,0.06828118233618234,0.24093377492877494,2,1,,Vietnamese
1846,AUT,2020-09-20,0.13312666666666667,0.24753555555555554,0,1,,German
1847,CHE,2020-09-20,0.0487408,0.2518596,0,1,,German
1848,JPN,2020-09-21,0.00809062818336163,0.14627606112054328,1,1,,Japanese
1849,IND,2020-09-21,-0.17576606431852987,0.16323284839203675,2,1,,Tamil
1850,SRB,2020-09-21,0.1104892,0.1399264,1,1,,Serbian
1851,DEU,2020-09-21,0.101748125,0.16206875,0,1,,German
1852,VNM,2020-09-21,0.09002845170454545,0.20124046875,2,1,,Vietnamese
1853,AUT,2020-09-21,0.08771222222222222,0.14439555555555555,0,1,,German
1854,CHE,2020-09-21,0.028349199999999998,0.165028,0,1,,German
1855,JPN,2020-09-22,-0.06961825938566553,0.1516425938566553,1,1,,Japanese
1856,SRB,2020-09-22,0.051303999999999995,0.1498232,1,1,,Serbian
1857,DEU,2020-09-22,0.0890125,0.16261625,0,1,,German
1858,VNM,2020-09-22,0.1008632340425532,0.21025070921985817,2,1,,Vietnamese
1859,CHE,2020-09-22,0.0544564,0.1519924,0,1,,German
1860,AUT,2020-09-22,0.09469999999999999,0.1442322222222222,0,1,,German
1861,IND,2020-09-22,-0.17842322629969418,0.1717440366972477,2,1,,Tamil
1862,AUT,2020-09-23,0.03388222222222222,0.1570411111111111,0,1,,German
1863,CHE,2020-09-23,0.033884,0.1556752,0,1,,German
1864,JPN,2020-09-23,-0.04336351916376307,0.11753113240418117,1,1,,Japanese
1865,SRB,2020-09-23,0.0680384,0.1539064,1,1,,Serbian
1866,VNM,2020-09-23,0.06315798581560284,0.2133549929078014,2,1,,Vietnamese
1867,DEU,2020-09-23,0.06292625,0.16685250000000001,0,1,,German
1868,IND,2020-09-23,-0.1942611009174312,0.17315090214067277,2,1,,Tamil
1869,SRB,2020-09-24,0.0659388,0.1512576,1,1,,Serbian
1870,AUT,2020-09-24,0.011864444444444445,0.14760777777777778,0,1,,German
1871,VNM,2020-09-24,0.09070262411347517,0.20721127659574468,2,1,,Vietnamese
1872,DEU,2020-09-24,0.03867375,0.16609,0,1,,German
1873,CHE,2020-09-24,0.027290000000000002,0.15379759999999998,0,1,,German
1874,JPN,2020-09-24,-0.06468646956521738,0.12510794782608697,1,1,,Japanese
1875,IND,2020-09-24,-0.21317821100917433,0.17587509174311927,2,1,,Tamil
1876,SRB,2020-09-25,0.0771932,0.154278,1,1,,Serbian
1877,DEU,2020-09-25,0.0128075,0.178069375,0,1,,German
1878,IND,2020-09-25,-0.21347518348623856,0.17876954128440367,2,1,,Tamil
1879,AUT,2020-09-25,-0.04912444444444444,0.17494555555555558,0,1,,German
1880,JPN,2020-09-25,-0.05541165492957746,0.12118945422535211,1,1,,Japanese
1881,VNM,2020-09-25,0.10193951704545455,0.20107264204545452,2,1,,Vietnamese
1882,CHE,2020-09-25,-0.022612399999999998,0.1631552,0,1,,German
1883,JPN,2020-09-26,-0.039307920277296356,0.13773937608318892,1,1,,Japanese
1884,VNM,2020-09-26,0.13376196301564722,0.21076369843527737,2,1,,Vietnamese
1885,SRB,2020-09-26,0.0189472,0.19765239999999998,1,1,,Serbian
1886,CHE,2020-09-26,-0.0582416,0.1997376,0,1,,German
1887,IND,2020-09-26,-0.20054695252679935,0.17946741194486984,2,1,,Tamil
1888,DEU,2020-09-26,-0.021818125,0.248839375,0,1,,German
1889,AUT,2020-09-26,-0.15762777777777778,0.2252322222222222,0,1,,German
1890,SRB,2020-09-27,0.0350308,0.22423200000000001,1,1,,Serbian
1891,IND,2020-09-27,-0.22026639570552145,0.19475197852760737,2,1,,Tamil
1892,CHE,2020-09-27,-0.0963584,0.2975736,0,1,,German
1893,VNM,2020-09-27,0.14273095170454544,0.2316391619318182,2,1,,Vietnamese
1894,JPN,2020-09-27,-0.04568558875219684,0.16798701230228472,1,1,,Japanese
1895,AUT,2020-09-27,-0.023137777777777774,0.28346333333333334,0,1,,German
1896,DEU,2020-09-27,0.005960625000000001,0.36449,0,1,,German
1897,SRB,2020-09-28,0.0363396,0.16286,1,1,,Serbian
1898,VNM,2020-09-28,0.11382860795454545,0.20400188920454546,2,1,,Vietnamese
1899,JPN,2020-09-28,-0.0030804955752212395,0.1114746017699115,1,1,,Japanese
1900,IND,2020-09-28,-0.16690530581039756,0.15999634556574924,2,1,,Tamil
1901,DEU,2020-09-28,0.062545625,0.17511125,0,1,,German
